sequence_nr,activity_name,Resource,time,Responsible_actor,SUMleges,label,Aanleg,Bouw,Brandveilig_melding,Brandveilig_vergunning,Handelen_strijd,Kap,Milieu_melding,Milieu_neutraal_wijziging,Milieu_vergunning,Monument,Reclame,Sloop,monitoringResource,question,duration,weekday,hour,event_nr,last,remtime
6134041,article 34  WABO applies,2013365,2013-09-11 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,560696,False,0,2,8,17,false,1162303
6134041,send letter in progress,2013365,2013-09-11 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,560696,False,0,2,8,18,false,1162303
6134041,phase application receptive,2013365,2013-09-11 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,560696,EMPTY,0,2,8,19,false,1162303
6134041,treat subcases content,2013365,2013-09-11 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,560696,EMPTY,0,2,8,20,false,1162303
6134041,treat subcases completeness,2013365,2013-09-11 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,560696,EMPTY,0,2,8,21,false,1162303
6134041,subcases completeness completed,2013365,2013-09-11 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,560696,EMPTY,41760,2,8,22,false,1162303
6134041,grounds for refusal,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,False,0,3,8,23,false,471103
6134041,phase advice known,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,3,8,24,false,471103
6134041,assessment of content completed,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,25,false,471103
6134041,creating environmental permit decision,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,3,8,26,false,471103
6134041,set decision status,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,3,8,27,false,471103
6134041,decision date prior to decision,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,False,0,3,8,28,false,471103
6134041,by law,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,False,0,3,8,29,false,471103
6134041,ask stakeholders views,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,False,0,3,8,30,false,471103
6134041,coordination of application,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,False,0,3,8,31,false,471103
6134041,suspension ground applicable,2013365,2013-09-19 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,False,11520,3,8,32,false,471103
6134041,record date of decision environmental permit,560673,2013-09-23 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,0,8,33,false,125503
6134041,start decision phase decision permitting sent,560673,2013-09-23 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,0,8,34,false,125503
6134041,set decision phase decision permitting decided,560673,2013-09-23 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,5760,0,8,35,false,125503
6134041,generating decision environmental permit,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,1,8,36,false,39103
6134041,register objection and appeal periods,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,42,0,1,8,37,false,39103
6134041,creating cover letter decision,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,True,0,1,8,38,false,39103
6134041,phase decision taken,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,1,8,39,false,39103
6134041,phase decision ready,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,1,8,40,false,39103
6134041,submit decision,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,False,0,1,8,41,false,39103
6134041,enter senddate decision,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,1,8,42,false,39103
6134041,transcript decision environmental permit to stakeholders,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,1,8,43,false,39103
6134041,phase decision sent,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,0,1,8,44,false,39103
6134041,enter senddate decision environmental permit,560673,2013-09-24 08:00:00,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,1440,1,8,45,false,39103
6134041,enter senddate decision environmental permit,560673,2013-09-24 18:51:43,2013365,278.19,false,0,1,0,0,1,0,0,0,0,0,0,0,2013365,EMPTY,651.716666667,1,18,46,true,0
6138342,register submission date request,560741,2013-08-12 08:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560741,EMPTY,0,0,8,1,false,129205
6138342,OLO messaging active,560741,2013-08-13 08:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0,1,8,2,false,42805
6138342,send confirmation receipt,560741,2013-08-13 08:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0,1,8,3,false,42805
6138342,applicant is stakeholder,560741,2013-08-13 08:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0,1,8,4,false,42805
6138342,send confirmation receipt,560741,2013-08-13 08:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,1,8,5,false,42805
6138342,phase application received,560741,2013-08-13 08:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,1440,1,8,6,false,42805
6138342,enter senddate acknowledgement,560741,2013-08-13 19:53:25,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,713.416666667,1,19,7,true,0
6154655,register submission date request,560673,2013-08-15 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560673,EMPTY,0,3,8,1,false,3974400
6154655,OLO messaging active,560673,2013-08-19 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0,0,8,2,false,3628800
6154655,send confirmation receipt,560673,2013-08-19 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0,0,8,3,false,3628800
6154655,applicant is stakeholder,560673,2013-08-19 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0,0,8,4,false,3628800
6154655,send confirmation receipt,560673,2013-08-19 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,0,8,5,false,3628800
6154655,phase application received,560673,2013-08-19 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,5760,0,8,6,false,3628800
6154655,enter senddate acknowledgement,560673,2013-08-19 21:50:23,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,830.383333333,0,21,7,false,3578977
6154655,no permit needed or only notification needed,560454,2013-09-30 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0,0,8,8,false,0
6154655,no permit needed or only notification needed,560454,2013-09-30 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560454,other,0,0,8,9,false,0
6154655,decision date prior to decision,560454,2013-09-30 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560454,False,0,0,8,10,false,0
6154655,other,560454,2013-09-30 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560454,EMPTY,0,0,8,11,false,0
6154655,set decision status,560454,2013-09-30 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560454,EMPTY,0,0,8,12,false,0
6154655,other,560454,2013-09-30 08:00:00,560454,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560454,EMPTY,59649.6166667,0,8,13,true,0
6158677,phase application received,560673,2013-08-20 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,1,8,1,false,821530
6158677,applicant is stakeholder,560673,2013-08-20 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,True,0,1,8,2,false,821530
6158677,send confirmation receipt,560673,2013-08-20 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,True,0,1,8,3,false,821530
6158677,register submission date request,560673,2013-08-20 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560673,EMPTY,0,1,8,4,false,821530
6158677,send confirmation receipt,560673,2013-08-20 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,1,8,5,false,821530
6158677,OLO messaging active,560673,2013-08-20 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,1,8,6,false,821530
6158677,enter senddate acknowledgement,560673,2013-08-20 20:04:42,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,724.7,1,20,7,false,778048
6158677,enter senddate decision,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,8,false,43930
6158677,set decision phase decision permitting decided,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,9,false,43930
6158677,enter senddate decision environmental permit,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,10,false,43930
6158677,treat subcases content,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,11,false,43930
6158677,phase decision ready,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,12,false,43930
6158677,completed subcases content,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,13,false,43930
6158677,assessment of content completed,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,14,false,43930
6158677,creating environmental permit decision,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,15,false,43930
6158677,set decision status,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,16,false,43930
6158677,transcript decision environmental permit to stakeholders,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,17,false,43930
6158677,register objection and appeal periods,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,42,0,3,8,18,false,43930
6158677,generating decision environmental permit,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,19,false,43930
6158677,start WABOprocedure,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,20,false,43930
6158677,phase application receptive,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,21,false,43930
6158677,phase decision taken,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,22,false,43930
6158677,start decision phase decision permitting sent,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,23,false,43930
6158677,phase advice known,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,24,false,43930
6158677,phase decision sent,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,8,25,false,43930
6158677,creating cover letter decision,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,True,0,3,8,26,false,43930
6158677,submit decision,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,27,false,43930
6158677,procedure change,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,28,false,43930
6158677,procedure change,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,29,false,43930
6158677,forward to the competent authority,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,30,false,43930
6158677,regular procedure without MER,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,True,0,3,8,31,false,43930
6158677,create procedure confirmation,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,32,false,43930
6158677,create subcases completeness,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,33,false,43930
6158677,decision date prior to decision,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,34,false,43930
6158677,request complete,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,True,0,3,8,35,false,43930
6158677,send letter in progress,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,36,false,43930
6158677,article 34  WABO applies,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,37,false,43930
6158677,grounds for refusal,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,38,false,43930
6158677,ask stakeholders views,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,39,false,43930
6158677,suspension ground applicable,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,40,false,43930
6158677,coordination of application,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,0,3,8,41,false,43930
6158677,by law,560673,2013-08-29 08:00:00,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,False,12235.3,3,8,42,false,43930
6158677,record date of decision environmental permit,560673,2013-08-29 19:49:14,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,709.233333333,3,19,43,false,1376
6158677,enter senddate decision environmental permit,560673,2013-08-29 20:12:10,560696,11.802,false,0,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,22.9333333333,3,20,44,true,0
6159453,send confirmation receipt,560673,2013-08-20 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,1,8,1,false,1417803
6159453,applicant is stakeholder,560673,2013-08-20 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0,1,8,2,false,1417803
6159453,send confirmation receipt,560673,2013-08-20 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0,1,8,3,false,1417803
6159453,register submission date request,560673,2013-08-20 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,560673,EMPTY,0,1,8,4,false,1417803
6159453,phase application received,560673,2013-08-20 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,1,8,5,false,1417803
6159453,OLO messaging active,560673,2013-08-20 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0,1,8,6,false,1417803
6159453,enter senddate acknowledgement,560673,2013-08-20 20:27:08,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,747.133333333,1,20,7,false,1372975
6159453,treat subcases content,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,4,8,8,false,1158603
6159453,phase application receptive,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,4,8,9,false,1158603
6159453,set decision status,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,4,8,10,false,1158603
6159453,creating environmental permit decision,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,4,8,11,false,1158603
6159453,assessment of content completed,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,4,8,12,false,1158603
6159453,completed subcases content,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,4,8,13,false,1158603
6159453,phase advice known,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,4,8,14,false,1158603
6159453,start WABOprocedure,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,4,8,15,false,1158603
6159453,procedure change,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,16,false,1158603
6159453,procedure change,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,17,false,1158603
6159453,forward to the competent authority,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0,4,8,18,false,1158603
6159453,regular procedure without MER,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,True,0,4,8,19,false,1158603
6159453,create procedure confirmation,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,20,false,1158603
6159453,create subcases completeness,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,21,false,1158603
6159453,decision date prior to decision,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,22,false,1158603
6159453,request complete,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,True,0,4,8,23,false,1158603
6159453,send letter in progress,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,24,false,1158603
6159453,article 34  WABO applies,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,25,false,1158603
6159453,grounds for refusal,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,26,false,1158603
6159453,ask stakeholders views,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,27,false,1158603
6159453,suspension ground applicable,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,28,false,1158603
6159453,coordination of application,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,4,8,29,false,1158603
6159453,by law,2013365,2013-08-23 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,3572.86666667,4,8,30,false,1158603
6159453,generating decision environmental permit,2013365,2013-09-04 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,2,8,31,false,121803
6159453,submit decision,2013365,2013-09-04 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,False,0,2,8,32,false,121803
6159453,set decision phase decision permitting decided,560673,2013-09-04 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,2,8,33,false,121803
6159453,phase decision ready,2013365,2013-09-04 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,2,8,34,false,121803
6159453,start decision phase decision permitting sent,560673,2013-09-04 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,17280,2,8,35,false,121803
6159453,record date of decision environmental permit,560673,2013-09-04 16:07:50,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,487.833333333,2,16,36,false,92533
6159453,enter senddate decision,560673,2013-09-05 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,3,8,37,false,35403
6159453,transcript decision environmental permit to stakeholders,560673,2013-09-05 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,3,8,38,false,35403
6159453,enter senddate decision environmental permit,560673,2013-09-05 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,3,8,39,false,35403
6159453,phase decision sent,560673,2013-09-05 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,3,8,40,false,35403
6159453,phase decision taken,560673,2013-09-05 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,0,3,8,41,false,35403
6159453,creating cover letter decision,560673,2013-09-05 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,True,0,3,8,42,false,35403
6159453,register objection and appeal periods,560673,2013-09-05 08:00:00,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,42,952.166666667,3,8,43,false,35403
6159453,enter senddate decision environmental permit,560673,2013-09-05 17:50:03,2013365,391.995,false,0,1,0,0,0,0,0,0,0,0,0,0,2013365,EMPTY,590.05,3,17,44,true,0
6166928,register submission date request,560673,2013-08-21 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,EMPTY,0,2,8,1,false,3584384
6166928,applicant is stakeholder,560673,2013-08-22 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,True,0,3,8,2,false,3497984
6166928,send confirmation receipt,560673,2013-08-22 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,True,0,3,8,3,false,3497984
6166928,OLO messaging active,560673,2013-08-22 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,False,0,3,8,4,false,3497984
6166928,phase application received,560673,2013-08-22 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,EMPTY,0,3,8,5,false,3497984
6166928,send confirmation receipt,560673,2013-08-22 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,EMPTY,1440,3,8,6,false,3497984
6166928,enter senddate acknowledgement,560673,2013-08-22 20:30:28,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,EMPTY,750.466666667,3,20,7,false,3452956
6166928,start WABOprocedure,560696,2013-08-27 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,1,8,8,false,3065984
6166928,create subcases completeness,560696,2013-08-27 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,True,0,1,8,9,false,3065984
6166928,create procedure confirmation,560696,2013-08-27 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0,1,8,10,false,3065984
6166928,regular procedure without MER,560696,2013-08-27 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,True,0,1,8,11,false,3065984
6166928,forward to the competent authority,560696,2013-08-27 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,False,6449.53333333,1,8,12,false,3065984
6166928,completed subcases content,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,13,false,128384
6166928,assessment of content completed,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,14,false,128384
6166928,phase decision ready,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,15,false,128384
6166928,treat subcases content,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,16,false,128384
6166928,treat subcases completeness,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,17,false,128384
6166928,phase advice known,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,18,false,128384
6166928,phase application receptive,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,19,false,128384
6166928,generating decision environmental permit,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,20,false,128384
6166928,set decision status,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,21,false,128384
6166928,subcases completeness completed,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,22,false,128384
6166928,set decision phase decision permitting decided,560741,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,23,false,128384
6166928,creating environmental permit decision,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,8,24,false,128384
6166928,submit decision,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0,0,8,25,false,128384
6166928,procedure change,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0,0,8,26,false,128384
6166928,grounds for refusal,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0,0,8,27,false,128384
6166928,decision date prior to decision,560673,2013-09-30 08:00:00,560696,11.802,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0,0,8,28,false,128384
