case_id,ground_truth,predictions_true,nr_prefixes
210401,433279.0000,269547.375,3
210407,0.0000,21426.1166667,3
210416,599080.0000,216911.9375,3
210422,590489.0000,1028438.7,3
210446,0.0000,92704.6166667,3
210467,0.0000,330520.104167,3
210476,84803.0000,140305.833333,3
210497,1108364.0000,1324380.125,3
210509,286144.0000,677620.283333,3
210512,66659.0000,985597.870833,3
210513,21571.0000,1169245.00417,3
210518,0.0000,252430.7875,3
210521,0.0000,164681.833333,3
210539,0.0000,6469.90416667,3
210554,0.0000,85405.4666667,3
210557,0.0000,50827.6166667,3
210563,0.0000,2787.0625,3
210566,0.0000,363064.125,3
210572,614382.0000,312338.804167,3
210575,0.0000,199257.529167,3
210578,0.0000,126678.5875,3
210581,681239.0000,1457202.97917,3
210584,0.0000,43679.3625,3
210587,607324.0000,251696.7,3
210590,0.0000,201752.858333,3
210593,350076.0000,351438.333333,3
210599,0.0000,15541.575,3
210611,0.0000,94676.3625,3
210617,832385.0000,1853957.35417,3
210626,0.0000,28235.0041667,3
210629,604783.0000,224246.570833,3
210638,0.0000,66894.6458333,3
210653,15639.0000,434187.545833,3
210659,0.0000,125884.425,3
210662,0.0000,8741.75416667,3
210668,0.0000,265871.029167,3
210671,1197845.0000,248159.683333,3
210683,0.0000,182488.808333,3
210686,0.0000,58325.6458333,3
210689,677450.0000,1291330.4,3
210701,0.0000,83957.3083333,3
210704,259588.0000,347275.25,3
210710,0.0000,26297.4041667,3
210719,0.0000,15333.6791667,3
210722,0.0000,233661.625,3
210725,340816.0000,1242223.39167,3
210734,1572585.0000,1424780.68333,3
210737,0.0000,13925.9958333,3
210758,166221.0000,172475.158333,3
210761,0.0000,30411.0416667,3
210767,0.0000,43720.7666667,3
210770,0.0000,7459.07916667,3
210791,0.0000,139740.495833,3
210794,918456.0000,1327202.125,3
210800,3510.0000,175902.4125,3
210806,86621.0000,163348.275,3
210812,0.0000,32477.5125,3
210815,857749.0000,1603273.50833,3
210827,0.0000,111309.025,3
210830,74082.0000,241856.120833,3
210833,0.0000,208677.933333,3
210836,0.0000,51018.0625,3
210848,0.0000,59445.1041667,3
210857,1403004.0000,1291199.9875,3
210860,859532.0000,1303580.075,3
210866,1986842.0000,1427030.71667,3
210872,0.0000,447604.683333,3
210878,0.0000,78.7416666667,3
210890,74363.0000,284083.383333,3
210911,0.0000,20844.4333333,3
210914,175330.0000,1098325.04583,3
210917,0.0000,100702.3375,3
210923,104394.0000,511595.775,3
210932,0.0000,66333.7875,3
210941,0.0000,129371.391667,3
210957,101768.0000,475065.766667,3
210960,0.0000,32631.1458333,3
210966,0.0000,316455.795833,3
210969,511578.0000,1093193.10417,3
210972,0.0000,17580.3458333,3
210987,612769.0000,209267.575,3
211002,0.0000,263788.575,3
211008,83462.0000,891672.779167,3
211011,11549.0000,180480.633333,3
211029,73721.0000,283361.595833,3
211032,1990948.0000,1874756.2375,3
211035,4581.0000,352706.75,3
211038,82772.0000,263609.6125,3
211044,516431.0000,400128.170833,3
211050,1910736.0000,720362.9875,3
211053,0.0000,93635.4208333,3
211059,781963.0000,964844.258333,3
211068,0.0000,100505.433333,3
211074,506578.0000,1431227.06667,3
211083,155827.0000,355256.245833,3
211086,771381.0000,1075799.7,3
211095,0.0000,307470.325,3
211098,108519.0000,224963.075,3
211101,167426.0000,311234.933333,3
211104,0.0000,10479.3791667,3
211110,3828.0000,211662.4625,3
211113,175152.0000,1030334.09583,3
211116,66794.0000,471268.354167,3
211119,0.0000,153358.033333,3
211125,0.0000,134517.991667,3
211134,104646.0000,186314.625,3
211140,0.0000,13595.9416667,3
211152,0.0000,184330.808333,3
211155,907196.0000,1405346.72917,3
211158,1015499.0000,979314.908333,3
211164,538095.0000,324621.029167,3
211176,782569.0000,1126172.71667,3
211182,0.0000,108879.925,3
211194,0.0000,52156.8583333,3
211212,751111.0000,1624405.2375,3
211224,0.0000,242960.270833,3
211227,0.0000,15674.8583333,3
211233,434206.0000,582631.4,3
211242,0.0000,21006.8041667,3
211245,676104.0000,1698274.11667,3
211248,0.0000,233280.625,3
211254,71141.0000,383286.466667,3
211257,344373.0000,237603.170833,3
211260,0.0000,78154.5375,3
211263,1496.0000,324588.9375,3
211269,8324.0000,210572.954167,3
211275,1455006.0000,1548006.4375,3
211278,0.0000,27871.3333333,3
211281,3427.0000,451340.541667,3
211287,0.0000,194056.333333,3
211299,0.0000,111725.654167,3
211314,0.0000,28697.0083333,3
211317,0.0000,34740.075,3
211323,230889.0000,205058.945833,3
211329,0.0000,154143.820833,3
211332,0.0000,24785.8416667,3
211335,1870322.0000,1324776.07917,3
211357,0.0000,141043.008333,3
211360,346857.0000,304641.670833,3
211363,0.0000,35937.9125,3
211381,0.0000,233975.6125,3
211384,170643.0000,1005231.2125,3
211390,0.0000,155461.679167,3
211393,226348.0000,249732.666667,3
211399,0.0000,160538.483333,3
211402,83539.0000,316513.279167,3
211408,601503.0000,266301.254167,3
211411,0.0000,156913.025,3
211417,1261943.0000,1489416.6125,3
211432,0.0000,15789.3666667,3
211435,90356.0000,317600.458333,3
211441,0.0000,137381.079167,3
211444,7019.0000,207362.433333,3
211447,1280.0000,729902.291667,3
211456,0.0000,78831.2875,3
211459,1812782.0000,1516713.75417,3
211489,0.0000,26123.0416667,3
211507,2062.0000,304591.345833,3
211525,0.0000,8741.04166667,3
211528,0.0000,64154.3833333,3
211543,758080.0000,1321881.92083,3
211549,100483.0000,240561.441667,3
211555,181251.0000,362112.895833,3
211558,0.0000,147681.320833,3
211564,331557.0000,236670.304167,3
211567,855303.0000,1214996.7,3
211570,0.0000,61047.5333333,3
211573,0.0000,102913.5625,3
211576,0.0000,39302.3875,3
211588,165624.0000,907706.466667,3
211594,0.0000,120478.770833,3
211603,0.0000,31797.7333333,3
211606,534042.0000,155828.458333,3
211624,1807933.0000,1916154.72917,3
211627,0.0000,22740.8375,3
211633,0.0000,23709.4541667,3
211649,0.0000,63499.2208333,3
211652,668919.0000,1261527.2625,3
211655,0.0000,26667.0958333,3
211661,0.0000,154597.616667,3
211670,67680.0000,181642.025,3
211691,0.0000,57107.0625,3
211706,0.0000,272658.1125,3
211709,0.0000,23053.2916667,3
211712,0.0000,25027.4291667,3
211715,0.0000,4687.01666667,3
211724,89471.0000,524989.770833,3
211727,0.0000,16911.9041667,3
211736,0.0000,205612.75,3
211742,1029519.0000,1035849.59583,3
211748,0.0000,80286.5833333,3
211751,0.0000,36738.5583333,3
211763,0.0000,107651.958333,3
211778,0.0000,50002.3458333,3
211784,159582.0000,318669.375,3
211790,0.0000,50329.0416667,3
211817,0.0000,13139.6833333,3
211841,0.0000,112029.454167,3
211847,352614.0000,256028.6375,3
211850,7358.0000,129046.375,3
211853,0.0000,262634.245833,3
211871,267538.0000,234446.3,3
211874,90617.0000,209537.725,3
211880,0.0000,349049.925,3
211883,188789.0000,214884.633333,3
211898,1915.0000,130509.816667,3
211901,3146.0000,365453.3375,3
211904,1019168.0000,1377986.325,3
211907,70752.0000,129040.920833,3
211916,53203.0000,338103.625,3
211925,1182724.0000,930200.9375,3
211928,0.0000,14291.275,3
211940,0.0000,30036.1416667,3
211946,618756.0000,1596951.5,3
211952,157624.0000,165997.545833,3
211955,931764.0000,1270528.25,3
211964,0.0000,13373.4083333,3
211967,0.0000,36204.3958333,3
211970,0.0000,10574.2083333,3
211997,9472.0000,179793.816667,3
212003,129.0000,177725.716667,3
212009,13776.0000,185942.8375,3
212012,1020589.0000,1523119.5375,3
212040,0.0000,41134.1125,3
212043,263350.0000,161317.866667,3
212052,12542.0000,106599.058333,3
212055,0.0000,28934.1833333,3
212061,66676.0000,154578.795833,3
212079,0.0000,546826.804167,3
212082,0.0000,34237.325,3
212091,12738.0000,268315.0125,3
212103,451459.0000,1238086.175,3
212109,954.0000,251326.316667,3
212118,1637515.0000,1640793.24583,3
212139,1723987.0000,1547216.525,3
212145,0.0000,157518.975,3
212154,291063.0000,1154571.8125,3
212157,1480834.0000,1920079.79583,3
212163,0.0000,76087.5208333,3
212166,0.0000,190964.433333,3
212184,950225.0000,1479080.49583,3
212196,349118.0000,359452.654167,3
212214,0.0000,208578.633333,3
212223,0.0000,38292.4416667,3
212226,871691.0000,642261.5125,3
212232,0.0000,4800.15833333,3
212235,0.0000,10422.8791667,3
212238,530606.0000,383291.091667,3
212244,0.0000,101325.6125,3
212247,1183706.0000,1179071.87083,3
212265,0.0000,308582.204167,3
212268,1624823.0000,1173937.29167,3
212271,1104605.0000,1123942.27917,3
212274,21580.0000,469166.9875,3
212280,0.0000,65798.4916667,3
212283,0.0000,57962.0666667,3
212286,867162.0000,1310635.57083,3
212289,256481.0000,219491.5,3
212295,432432.0000,84470.15,3
212298,0.0000,251532.954167,3
212301,0.0000,24279.6375,3
212331,0.0000,94242.175,3
212340,0.0000,29750.9708333,3
212346,0.0000,13065.8541667,3
212349,0.0000,3306.425,3
212355,0.0000,220371.0375,3
212361,1553273.0000,1704047.45417,3
212370,0.0000,14684.8083333,3
212377,0.0000,94946.1375,3
212383,3173.0000,366667.745833,3
212398,245416.0000,436351.604167,3
212413,2422.0000,184231.4125,3
212419,0.0000,21772.2333333,3
212425,97335.0000,282292.920833,3
212428,2210.0000,299959.895833,3
212440,0.0000,83299.8916667,3
212443,0.0000,160410.833333,3
212455,0.0000,315884.120833,3
212458,0.0000,8819.96666667,3
212464,100974.0000,409313.754167,3
212467,0.0000,17864.35,3
212479,0.0000,2955.0875,3
212491,0.0000,102412.883333,3
212497,1460818.0000,1569878.8625,3
212506,937017.0000,1739047.33333,3
212512,0.0000,14028.4708333,3
212524,1361941.0000,1674500.275,3
212527,0.0000,19328.6958333,3
212530,0.0000,48374.7916667,3
212548,0.0000,91355.5291667,3
212557,0.0000,177077.25,3
212560,0.0000,88853.5458333,3
212563,15398.0000,267083.083333,3
212590,0.0000,200254.320833,3
212593,1096016.0000,1487479.8875,3
212602,72420.0000,193953.075,3
212608,0.0000,42538.6916667,3
212611,0.0000,25181.6833333,3
212614,779052.0000,1624591.15417,3
212617,0.0000,68194.6458333,3
212623,0.0000,18606.0916667,3
212626,1553729.0000,1385581.34583,3
212632,2535.0000,259778.058333,3
212635,1550448.0000,1927951.2375,3
212644,82.0000,178952.666667,3
212647,0.0000,13197.6083333,3
212665,0.0000,55659.5958333,3
212671,602686.0000,228757.945833,3
212674,1475955.0000,1478154.66667,3
212680,0.0000,111678.808333,3
212683,0.0000,100654.129167,3
212689,173945.0000,265121.475,3
212692,70518.0000,117336.179167,3
212698,0.0000,222133.508333,3
212701,1118685.0000,1851594.28333,3
212704,252210.0000,143051.104167,3
212710,0.0000,5751.625,3
212725,496985.0000,147667.533333,3
212737,0.0000,17085.0,3
212743,0.0000,20124.3416667,3
212755,0.0000,69597.2041667,3
212761,0.0000,140148.429167,3
212764,0.0000,150640.179167,3
212770,0.0000,164685.95,3
212773,802053.0000,1940120.6875,3
212776,0.0000,32173.0916667,3
212779,0.0000,21100.9708333,3
212785,1107630.0000,1739355.04583,3
212803,80885.0000,174019.941667,3
212812,173049.0000,285341.420833,3
212815,0.0000,118839.65,3
212824,0.0000,41779.6958333,3
212833,0.0000,52294.2416667,3
212836,83347.0000,191298.3,3
212845,0.0000,602434.029167,3
212848,0.0000,124772.154167,3
212851,263418.0000,237182.154167,3
212857,0.0000,2247.47083333,3
212875,273766.0000,1031784.70417,3
212878,1283643.0000,1353213.25,3
212887,1263247.0000,1316463.125,3
212911,0.0000,13659.625,3
212914,1130594.0000,1401705.8125,3
212917,0.0000,284553.104167,3
212920,0.0000,75730.5166667,3
212923,0.0000,9900.92916667,3
212929,436233.0000,201601.9625,3
212932,0.0000,79504.5791667,3
212944,118.0000,137566.341667,3
212947,917164.0000,1052887.87083,3
212950,60602.0000,148255.6125,3
212953,843832.0000,1270234.20833,3
212965,341609.0000,1237242.95833,3
212974,783567.0000,1254476.29583,3
212977,0.0000,39319.45,3
212983,0.0000,7656.69166667,3
212989,775651.0000,1336018.07917,3
212995,615065.0000,376188.283333,3
213001,103152.0000,213656.325,3
213007,0.0000,21265.175,3
213010,84559.0000,309840.616667,3
213013,0.0000,78465.3375,3
213019,486.0000,132928.9375,3
213031,0.0000,1685246.95833,3
213046,0.0000,65240.7791667,3
213052,360650.0000,263918.516667,3
213070,0.0000,105734.8875,3
213076,17943.0000,107431.325,3
213082,0.0000,14786.9208333,3
213085,448066.0000,149574.858333,3
213088,1226826.0000,1325306.61667,3
213091,226.0000,224220.4625,3
213123,0.0000,74343.4833333,3
213126,77823.0000,391728.1375,3
213132,10178.0000,148546.104167,3
213135,0.0000,66464.6541667,3
213141,0.0000,62889.6208333,3
213144,87773.0000,283015.4875,3
213150,6291.0000,118415.354167,3
213159,80803.0000,1429185.96667,3
213180,0.0000,129713.120833,3
213192,0.0000,277336.533333,3
213195,0.0000,157283.075,3
213198,0.0000,12298.7291667,3
213201,0.0000,119720.275,3
213210,692148.0000,525625.254167,3
213213,0.0000,164015.95,3
213228,0.0000,61776.475,3
213231,0.0000,68327.7083333,3
213234,613827.0000,1553595.25,3
213249,0.0000,32476.0958333,3
213258,244385.0000,145236.204167,3
213261,0.0000,151847.920833,3
213264,60235.0000,1531784.37083,3
213273,511300.0000,1671263.90417,3
213276,174032.0000,385148.420833,3
213279,0.0000,53136.1583333,3
213282,0.0000,80397.2583333,3
213288,189113.0000,262570.8875,3
213291,0.0000,1563249.625,3
213294,0.0000,46378.3208333,3
213300,82226.0000,458381.933333,3
213303,785286.0000,1339470.56667,3
213306,0.0000,59056.7916667,3
213309,0.0000,57426.75,3
213321,0.0000,83190.3791667,3
213339,0.0000,10251.1083333,3
213342,93500.0000,338897.516667,3
213354,676695.0000,987872.5125,3
213366,0.0000,9143.44166667,3
213369,0.0000,47428.8333333,3
213375,82942.0000,1547925.8,3
213378,0.0000,64003.5541667,3
213381,0.0000,34138.7791667,3
213384,232930.0000,233226.783333,3
213390,0.0000,37975.2416667,3
213393,0.0000,122357.833333,3
213402,0.0000,7526.02083333,3
213405,839069.0000,1544488.49583,3
213411,678937.0000,1451387.55417,3
213414,0.0000,17410.9125,3
213417,674375.0000,363282.883333,3
213420,0.0000,76693.9416667,3
213423,0.0000,168256.891667,3
213432,7245.0000,214847.1,3
213438,0.0000,2750.3625,3
213450,0.0000,270380.941667,3
213456,0.0000,54364.7458333,3
213459,0.0000,192090.75,3
213465,265764.0000,253903.095833,3
213468,0.0000,101673.283333,3
213474,0.0000,32817.4,3
213477,0.0000,146360.566667,3
213492,0.0000,180606.7125,3
213495,0.0000,86792.1458333,3
213498,0.0000,108885.066667,3
213501,606232.0000,69471.8958333,3
213507,580194.0000,1179244.84583,3
213513,0.0000,156530.4875,3
213519,0.0000,74806.8333333,3
213543,0.0000,12127.4666667,3
213546,0.0000,17551.8875,3
213572,0.0000,18552.0958333,3
213575,878546.0000,1574320.75,3
213597,270628.0000,1464940.15,3
213600,0.0000,328371.841667,3
213603,0.0000,53739.5,3
213609,771142.0000,385940.1625,3
213615,0.0000,63861.3333333,3
213621,0.0000,77368.0083333,3
213624,352939.0000,241354.145833,3
213630,0.0000,41279.4375,3
213651,0.0000,36304.925,3
213660,195708.0000,138395.2875,3
213669,0.0000,20820.1,3
213672,7874.0000,118339.108333,3
213675,0.0000,163714.154167,3
213684,0.0000,63790.4416667,3
213690,0.0000,151890.3375,3
213693,14409.0000,183579.804167,3
213696,0.0000,30303.2583333,3
213699,0.0000,6393.39583333,3
213705,0.0000,3629.8875,3
213708,0.0000,138410.925,3
213711,869758.0000,1386078.5625,3
213714,0.0000,6533.025,3
213720,1214522.0000,1829849.45,3
213729,0.0000,71258.025,3
213738,1299096.0000,1309014.425,3
213744,0.0000,121194.979167,3
213750,0.0000,30563.5125,3
213765,70441.0000,255156.75,3
213768,1206877.0000,1591460.75833,3
213771,0.0000,67006.875,3
213783,1210243.0000,1707327.17917,3
213786,0.0000,158025.341667,3
213789,5493.0000,190919.5125,3
213792,0.0000,129936.820833,3
213795,0.0000,145012.066667,3
213804,438149.0000,1273208.8125,3
213807,0.0000,60571.9166667,3
213813,0.0000,1068256.55417,3
213822,1044272.0000,1152463.62917,3
213825,370064.0000,183150.445833,3
213837,0.0000,76779.2833333,3
213840,0.0000,89559.4875,3
213846,27253.0000,816841.745833,3
213849,0.0000,22576.2458333,3
213855,0.0000,1157577.93333,3
213870,0.0000,1609881.51667,3
213873,11348.0000,215099.904167,3
213879,502984.0000,1185153.95417,3
213888,0.0000,22633.0708333,3
213891,10213.0000,177884.891667,3
213900,0.0000,258741.575,3
213906,86.0000,193411.170833,3
213918,0.0000,192559.445833,3
213921,0.0000,36136.7,3
213927,0.0000,1165550.05417,3
213930,160446.0000,252482.7,3
213936,0.0000,65412.8,3
213942,701846.0000,1433588.9125,3
213948,0.0000,980116.975,3
213954,497928.0000,1122580.84583,3
213957,1015551.0000,1563961.28333,3
213960,0.0000,73373.6458333,3
213963,0.0000,78799.7375,3
213966,0.0000,25294.1666667,3
213983,0.0000,95175.1416667,3
213995,599512.0000,1628140.52917,3
214004,0.0000,106965.170833,3
214010,2908.0000,177326.095833,3
214019,1012925.0000,1217469.72917,3
214022,0.0000,3908.90416667,3
214025,7457.0000,327225.191667,3
214031,942089.0000,2145667.93333,3
214034,0.0000,31330.1666667,3
214040,360475.0000,291714.7,3
214046,1221868.0000,498066.691667,3
214052,172382.0000,177276.5875,3
214058,1120880.0000,1369370.40833,3
214061,1197149.0000,1896489.0125,3
214070,0.0000,27603.3666667,3
214085,77274.0000,1166264.26667,3
214088,0.0000,5057.1375,3
214091,77163.0000,173549.191667,3
214127,0.0000,103372.770833,3
214139,229069.0000,255809.7375,3
214142,0.0000,186549.7125,3
214148,0.0000,81025.325,3
214172,432490.0000,253145.454167,3
214175,0.0000,152146.7375,3
214181,0.0000,206639.9125,3
214205,0.0000,1132500.725,3
214208,0.0000,55707.0916667,3
214211,0.0000,18343.8583333,3
214220,2789.0000,198379.604167,3
214223,0.0000,41132.9458333,3
214226,11948.0000,136110.333333,3
214238,7552.0000,306658.6375,3
214241,0.0000,3779.59583333,3
214244,0.0000,209740.670833,3
214247,0.0000,35555.4583333,3
214250,0.0000,233972.041667,3
214268,432259.0000,89986.0125,3
214277,409.0000,128634.116667,3
214283,0.0000,10788.1125,3
214286,263378.0000,201770.3625,3
214289,0.0000,42797.6041667,3
214313,0.0000,87118.4916667,3
214352,0.0000,400504.85,3
214361,68951.0000,338116.554167,3
214364,0.0000,48360.3833333,3
214373,0.0000,1385384.27917,3
201559,0.0000,17038.0958333,4
201568,758544.0000,484727.595833,4
201602,0.0000,13324.8666667,4
201605,603868.0000,602754.433333,4
201611,3112865.0000,246291.258333,4
201635,2245.0000,189429.55,4
201644,0.0000,68611.0416667,4
201674,0.0000,17845.375,4
201680,0.0000,136654.4375,4
201695,0.0000,17030.4416667,4
201704,0.0000,42965.6416667,4
201710,0.0000,50806.7541667,4
201716,333657.0000,358789.0125,4
201719,2626.0000,205191.258333,4
201722,0.0000,12031.2625,4
201725,9480.0000,172262.3,4
201740,243802.0000,1030959.36667,4
201758,142362.0000,751886.020833,4
201761,417293.0000,366121.579167,4
201770,0.0000,34057.3083333,4
201779,0.0000,358756.4875,4
201800,0.0000,17319.1208333,4
201833,0.0000,188795.0625,4
201836,0.0000,179470.375,4
201842,0.0000,53024.3,4
201845,0.0000,52045.4375,4
201854,3624745.0000,755523.895833,4
201879,83515.0000,208842.5875,4
201891,0.0000,20591.9625,4
201895,2665.0000,900451.570833,4
201900,0.0000,25048.6583333,4
201909,914590.0000,594427.029167,4
201918,17279.0000,436467.35,4
201951,103488.0000,181867.4875,4
202005,7001.0000,290787.0625,4
202020,884834.0000,288499.216667,4
202035,346530.0000,449977.504167,4
202038,2633150.0000,253142.708333,4
202044,179220.0000,587786.983333,4
202056,0.0000,11746.7291667,4
202062,0.0000,208589.35,4
202074,0.0000,291515.029167,4
202086,0.0000,259407.0625,4
202089,85772.0000,378758.854167,4
202095,88936.0000,294497.875,4
202101,0.0000,34007.0041667,4
202110,0.0000,160098.3125,4
202113,221589.0000,528165.079167,4
202119,328396.0000,323916.241667,4
202128,0.0000,18495.6833333,4
202137,410364.0000,204310.358333,4
202182,1209096.0000,215674.5875,4
202185,508169.0000,256398.195833,4
202205,0.0000,22417.7833333,4
202211,307250.0000,566370.020833,4
202256,1485635.0000,252734.383333,4
202292,0.0000,271494.575,4
202298,0.0000,35938.4333333,4
202307,3097642.0000,172751.341667,4
202310,0.0000,43219.5291667,4
202382,0.0000,176449.583333,4
202397,1449659.0000,570597.241667,4
202418,0.0000,41320.775,4
202424,0.0000,24686.4333333,4
202439,0.0000,1318150.15833,4
202485,0.0000,80158.7416667,4
202518,278422.0000,359107.854167,4
202536,2489105.0000,304326.654167,4
202539,416657.0000,586649.541667,4
202545,3667.0000,150053.370833,4
202563,101947.0000,115539.329167,4
202575,0.0000,100716.095833,4
202593,82181.0000,174291.566667,4
202599,256467.0000,193971.7,4
202605,0.0000,12735.6666667,4
202632,93208.0000,776380.995833,4
202638,0.0000,270692.933333,4
202641,0.0000,23886.525,4
202647,611108.0000,222843.679167,4
202650,6130.0000,428739.116667,4
202686,0.0000,23426.35,4
202701,679616.0000,421519.758333,4
202710,256772.0000,212784.483333,4
202716,47685.0000,575282.05,4
202731,0.0000,64350.3625,4
202737,0.0000,223.1625,4
202740,1118901.0000,181583.7875,4
202743,0.0000,184499.358333,4
202785,0.0000,48782.075,4
202797,67200.0000,651184.379167,4
202809,0.0000,6750.74166667,4
202815,61120.0000,453993.979167,4
202821,0.0000,88260.0208333,4
202836,647.0000,240773.304167,4
202866,0.0000,1304.3875,4
202869,31329.0000,465206.720833,4
202884,249984.0000,418174.145833,4
202905,0.0000,50061.7958333,4
202920,26791.0000,153651.5,4
202926,258502.0000,338572.345833,4
202935,0.0000,34301.6083333,4
202944,84371.0000,429693.383333,4
202947,334090.0000,398299.0375,4
202956,0.0000,99975.2541667,4
202968,4746.0000,249992.758333,4
202983,0.0000,10755.1041667,4
202995,0.0000,182986.0375,4
203016,90380.0000,673731.816667,4
203034,324109.0000,277233.1875,4
203037,633609.0000,418034.441667,4
203055,72105.0000,337838.245833,4
203064,0.0000,223404.645833,4
203076,0.0000,504788.075,4
203079,2994605.0000,425148.366667,4
203082,0.0000,51029.45,4
203122,3147.0000,404881.1875,4
203137,8369.0000,334846.745833,4
203143,0.0000,540266.733333,4
203149,0.0000,8255.41666667,4
203152,790172.0000,419506.608333,4
203158,495226.0000,370934.545833,4
203176,185378.0000,362255.233333,4
203179,0.0000,18207.2791667,4
203203,0.0000,67455.2333333,4
203206,785400.0000,144628.641667,4
203221,3621.0000,294543.216667,4
203227,10020.0000,550826.733333,4
203236,87055.0000,521875.295833,4
203248,606627.0000,437516.929167,4
203254,0.0000,391865.120833,4
203260,0.0000,41259.2875,4
203272,0.0000,190179.45,4
203290,13509.0000,399145.504167,4
203293,77997.0000,232654.0,4
203296,508057.0000,746464.05,4
203311,1035439.0000,369397.591667,4
203332,4320.0000,211051.95,4
203350,153.0000,422191.954167,4
203365,87751.0000,260584.2375,4
203380,0.0000,148129.379167,4
203386,713292.0000,190264.429167,4
203392,310630.0000,343033.841667,4
203401,0.0000,26451.1708333,4
203404,0.0000,218542.575,4
203413,0.0000,67294.725,4
203422,421023.0000,304271.033333,4
203434,0.0000,195610.8875,4
203440,20715.0000,166520.8375,4
203462,0.0000,72154.45,4
203465,0.0000,211363.895833,4
203474,96990.0000,209503.420833,4
203477,330335.0000,439131.925,4
203492,253297.0000,183531.391667,4
203495,9607.0000,205982.320833,4
203501,675946.0000,631497.5625,4
203504,2826978.0000,370092.933333,4
203531,0.0000,34340.7958333,4
203534,0.0000,139995.270833,4
203537,606522.0000,913457.1125,4
203543,5347.0000,393830.566667,4
203594,3799.0000,249883.7,4
203621,0.0000,18719.7791667,4
203624,4855.0000,399806.483333,4
203642,116164.0000,218280.945833,4
203645,0.0000,170252.308333,4
203651,0.0000,48744.5083333,4
203654,0.0000,115562.358333,4
203672,8939.0000,250071.6875,4
203699,511500.0000,241295.458333,4
203711,75832.0000,888182.754167,4
203717,346862.0000,496242.6,4
203720,489177.0000,236618.416667,4
203726,0.0000,257826.041667,4
203741,56538.0000,566232.333333,4
203759,0.0000,14980.2291667,4
203765,0.0000,11000.9958333,4
203777,0.0000,14472.4083333,4
203780,0.0000,13982.9166667,4
203799,69337.0000,180971.041667,4
203802,0.0000,52398.8625,4
203820,0.0000,17426.6625,4
203823,0.0000,13681.4083333,4
203835,583970.0000,479700.275,4
203841,0.0000,12739.1375,4
203844,295412.0000,426307.383333,4
203862,0.0000,27339.25,4
203865,0.0000,9009.7875,4
203922,0.0000,55142.0583333,4
203931,533008.0000,172284.875,4
203946,152052.0000,174172.8375,4
203958,0.0000,137.5875,4
203961,424617.0000,503867.570833,4
203964,68946.0000,492861.8875,4
203970,0.0000,177388.470833,4
203991,0.0000,136024.9,4
204000,0.0000,12912.2875,4
204030,1659061.0000,393622.566667,4
204042,0.0000,116202.483333,4
204060,221321.0000,287321.495833,4
204075,0.0000,60410.5875,4
204078,0.0000,202483.0625,4
204099,258041.0000,478445.808333,4
204131,0.0000,24892.875,4
204134,0.0000,28412.9541667,4
204137,0.0000,39007.0958333,4
204149,91939.0000,259010.520833,4
204155,93511.0000,111430.454167,4
204158,0.0000,337038.595833,4
204161,0.0000,24212.1625,4
204200,1217679.0000,603409.291667,4
204203,0.0000,49429.4291667,4
204218,0.0000,11598.0375,4
204257,528453.0000,213059.966667,4
204284,314485.0000,162863.858333,4
204293,78287.0000,352916.554167,4
204296,690794.0000,248988.308333,4
204299,0.0000,154373.408333,4
204302,88.0000,193543.091667,4
204308,691715.0000,316505.545833,4
204314,232821.0000,301502.925,4
204347,0.0000,44426.9,4
204379,18011.0000,281685.816667,4
204382,174955.0000,369983.783333,4
204397,480661.0000,267546.35,4
204415,0.0000,131906.154167,4
204418,0.0000,52339.55,4
204421,0.0000,104911.704167,4
204442,599475.0000,225951.45,4
204469,0.0000,175705.9875,4
204472,0.0000,253174.8875,4
204475,2295075.0000,379364.225,4
204496,0.0000,71303.875,4
204541,0.0000,67997.6,4
204562,517616.0000,177224.829167,4
204583,0.0000,130903.570833,4
204595,415906.0000,359887.0,4
204604,0.0000,213105.283333,4
204628,0.0000,413496.583333,4
204640,0.0000,73196.8958333,4
204646,91266.0000,333205.304167,4
204661,188.0000,336807.35,4
204667,0.0000,286752.054167,4
204670,177548.0000,193928.4625,4
204679,0.0000,79069.2875,4
204682,0.0000,15868.1458333,4
204685,0.0000,9003.35416667,4
204691,428888.0000,85434.225,4
204700,0.0000,55925.0791667,4
204703,0.0000,289531.883333,4
204709,223795.0000,363955.5875,4
204712,2328198.0000,239634.616667,4
204718,250312.0000,410181.395833,4
204724,0.0000,79529.4291667,4
204730,531678.0000,424744.783333,4
204742,954479.0000,235751.795833,4
204751,327416.0000,441806.575,4
204760,0.0000,28935.1375,4
204766,420499.0000,282906.429167,4
204799,0.0000,7550.31666667,4
204808,0.0000,12202.6416667,4
204829,0.0000,7463.37083333,4
204838,0.0000,8064.5125,4
204841,755677.0000,178555.145833,4
204850,174508.0000,132249.3125,4
204859,1035382.0000,261858.404167,4
204862,520390.0000,144260.679167,4
204868,0.0000,970737.7875,4
204885,0.0000,113606.166667,4
204909,486.0000,329003.854167,4
204915,0.0000,56841.7458333,4
204924,440792.0000,347351.625,4
204936,1850.0000,301423.275,4
204963,28281.0000,224945.75,4
204969,0.0000,203430.183333,4
204981,260803.0000,430462.6625,4
204993,852589.0000,341402.520833,4
204999,0.0000,93649.9291667,4
205002,153497.0000,190871.654167,4
205041,313547.0000,300316.395833,4
205059,673362.0000,386022.529167,4
205062,0.0000,257661.25,4
